customer_id,signup_at,region,risk_band,credit_limit_usd,status,tax_id,dob,email,is_confirmed_fraud
1795,2025-12-13,NA,C,2000,defaulted,974-22-6056,1992-06-14,pulse5824263@test.example,0
1796,2026-05-05,NA,B,2600,active,967-56-5401,1995-12-31,coral1875015@post.example,0
1797,2025-07-29,NA,C,1650,active,925-03-1716,1978-06-16,vault2021069@post.example,0
1798,2026-04-24,NA,A,5100,active,902-73-9574,1980-04-28,drift1297128@post.example,0
1799,2025-08-18,EU,D,1400,active,972-76-5426,1956-12-18,lumen4132585@post.example,0
1800,2025-01-25,APAC,D,1350,defaulted,965-43-3241,1966-02-20,drift6490366@mail.example,0
1801,2025-05-24,NA,C,2150,active,963-59-2524,2005-08-21,flint7948758@test.example,0
1802,2026-03-31,APAC,A,5200,active,968-91-2264,1963-06-05,pulse2026863@mail.example,0
1803,2025-03-27,NA,C,2600,active,932-31-6859,1976-02-24,peak3819360@test.example,0
1804,2026-02-27,LATAM,B,2550,active,972-87-0152,1957-12-24,cedar9074057@mail.example,0
1805,2025-01-10,APAC,D,1600,active,993-96-8152,2001-10-22,quill7021233@test.example,0
1806,2025-05-01,APAC,A,4850,active,942-41-1834,1991-06-12,quill5551460@test.example,0
1807,2026-05-09,NA,A,2950,active,926-57-8361,1961-12-15,nova1405145@inbox.example,0
1808,2026-04-17,EU,A,3800,active,909-51-5836,1963-10-31,peak1509031@inbox.example,0
1809,2025-03-25,APAC,C,2750,active,945-66-7817,1953-06-02,flint796583@test.example,0
1810,2025-11-08,NA,B,3650,active,905-27-3923,1969-07-31,peak9018448@test.example,0
1811,2025-05-29,EU,A,4100,active,941-85-9786,1954-05-25,pulse7872651@mail.example,0
1812,2025-08-15,EU,C,2550,active,901-41-3740,1990-08-05,coral1741081@mail.example,0
1813,2025-09-03,LATAM,C,2500,defaulted,995-86-8305,1967-03-26,drift2216296@post.example,0
1814,2025-02-26,EU,D,1450,active,938-37-8400,1956-07-18,quill5235413@test.example,0
1815,2025-04-24,NA,B,3550,defaulted,987-41-3695,1954-02-19,coral549572@post.example,0
1816,2025-04-11,NA,B,3450,defaulted,968-08-0582,1990-09-29,urban6187892@inbox.example,0
1817,2025-04-08,NA,B,3650,active,904-48-1350,1974-01-18,vault8703500@test.example,0
1818,2025-10-07,LATAM,A,4700,active,947-11-1048,2003-02-11,quill684613@mail.example,0
1819,2025-05-30,APAC,C,2150,active,921-23-6026,1974-02-20,quill2196358@test.example,0
1820,2026-03-21,EU,C,2650,active,912-04-4655,1998-05-07,pulse8704146@inbox.example,0
1821,2025-12-26,APAC,A,4750,active,936-24-4777,1994-12-14,coral6601097@test.example,0
1822,2025-02-27,NA,B,3650,active,977-29-4783,2004-09-03,drift1953939@test.example,0
1823,2026-03-22,APAC,C,2200,active,963-63-5373,2007-05-29,lumen1523588@inbox.example,0
1824,2025-07-27,EU,B,3400,active,929-23-0690,1986-01-26,pulse9723020@mail.example,0
1825,2025-08-31,EU,C,2300,active,903-32-4122,1985-11-20,wren9428939@inbox.example,0
1826,2025-01-24,EU,E,750,active,974-58-2450,1981-01-16,peak747126@mail.example,0
1827,2025-02-17,NA,B,4150,active,903-15-3298,1960-02-21,urban7531409@mail.example,0
1828,2025-10-16,NA,B,3450,active,910-95-8340,1971-01-01,flint8124998@inbox.example,0
1829,2025-11-28,NA,B,3850,active,994-35-9917,1956-09-28,flint915644@mail.example,0
1830,2025-05-15,NA,C,2000,defaulted,919-87-8757,1982-12-16,peak5045776@test.example,0
1831,2025-06-23,NA,C,2500,active,925-44-2875,2008-03-06,drift4726108@mail.example,0
1832,2025-04-11,APAC,A,5500,active,924-82-7185,1992-03-09,flint3731124@test.example,0
1833,2025-12-27,EU,B,2850,active,962-25-8096,2004-02-02,quill8224837@inbox.example,0
1834,2025-12-31,NA,B,4100,active,926-67-9980,1985-07-20,coral4413945@post.example,0
1835,2025-05-12,NA,B,3400,active,927-08-1667,1993-07-01,wren1285512@mail.example,0
1836,2025-05-02,EU,B,2900,active,963-37-9477,1978-06-15,wren2564535@inbox.example,0
1837,2025-01-20,EU,C,1600,active,977-18-1981,1962-08-07,cedar1867273@inbox.example,0
1838,2025-08-30,APAC,D,1300,active,966-24-3877,1953-07-06,lumen5614175@inbox.example,0
1839,2025-03-21,NA,A,5350,active,934-87-4552,1987-12-09,urban1475402@mail.example,0
1840,2025-02-06,APAC,B,2950,active,993-36-7430,1986-10-19,nova8834398@test.example,0
1841,2026-05-04,EU,A,5550,active,938-62-1056,1996-05-10,flint8456419@mail.example,0
1842,2025-11-18,APAC,C,1450,active,958-73-8058,1994-05-11,cedar9629869@post.example,0
1843,2025-12-25,APAC,C,1900,active,978-22-2616,1956-12-28,drift8257886@post.example,0
1844,2025-11-30,NA,E,900,active,965-34-6657,2007-04-19,lumen7042409@mail.example,0
1845,2025-11-04,EU,A,3150,active,966-62-8262,1991-10-16,drift4391479@inbox.example,0
1846,2026-03-10,EU,B,2400,active,919-88-9808,1998-01-27,flint9411781@test.example,0
1847,2025-10-19,APAC,A,3200,active,948-19-0145,1979-06-11,wren4292742@test.example,0
1848,2025-04-11,EU,C,1950,active,901-73-8591,1957-08-22,wren5363081@post.example,0
1849,2026-05-22,NA,C,2000,active,989-74-6062,2000-10-15,urban8204411@post.example,0
1850,2026-02-02,EU,C,1550,active,961-98-8177,1956-06-08,urban3366988@mail.example,0
1851,2026-01-26,NA,E,900,active,936-06-2807,2006-10-28,atlas3748807@inbox.example,0
1852,2025-04-02,APAC,A,4600,active,905-02-7297,1994-02-27,coral1489136@test.example,0
1853,2025-12-17,NA,C,1850,active,910-22-8255,1964-10-17,ember8011221@post.example,0
1854,2025-03-07,NA,D,1250,defaulted,967-59-6954,1960-11-04,quill6191405@mail.example,0
1855,2025-04-02,EU,B,2850,active,976-13-1511,1961-08-27,urban5620574@test.example,0
1856,2025-09-19,NA,A,3900,active,988-97-0598,1956-01-23,atlas1740233@mail.example,0
1857,2026-01-15,EU,A,3050,defaulted,975-96-7035,1998-09-19,atlas3193965@post.example,0
1858,2025-11-24,EU,C,1650,active,990-56-4400,1960-03-17,nova9146192@mail.example,0
1859,2025-02-01,NA,D,1600,defaulted,945-83-0321,1960-12-11,quill7545582@test.example,0
1860,2026-05-18,EU,B,3050,active,934-57-1158,1990-10-28,coral4399800@test.example,0
1861,2025-10-17,EU,B,2700,active,996-61-6809,1953-03-04,quill3840073@test.example,0
1862,2026-03-12,EU,A,4350,active,950-67-9212,1964-10-09,drift6968554@mail.example,0
1863,2026-02-19,NA,A,5150,active,972-62-4624,1960-03-05,coral168635@mail.example,0
1864,2025-01-01,EU,A,4800,active,956-81-9362,1978-09-26,lumen6040254@test.example,0
1865,2026-03-25,NA,A,5300,active,932-30-8621,1988-08-25,drift8382231@mail.example,0
1866,2025-05-08,EU,B,3000,active,989-59-3615,2005-02-09,drift2120489@mail.example,0
1867,2025-02-05,NA,A,4800,active,996-61-7684,1962-05-11,quill3618165@test.example,0
1868,2025-11-27,NA,C,1400,defaulted,994-22-6354,1973-02-23,wren1657569@inbox.example,0
1869,2025-08-11,NA,B,2200,active,967-84-5856,1992-01-10,atlas7118862@post.example,0
1870,2025-02-25,EU,E,500,active,968-03-7946,1990-04-10,ember2755900@inbox.example,0
1871,2025-07-25,EU,A,4400,active,909-11-6283,1965-10-23,cedar8781740@mail.example,0
1872,2025-01-27,NA,A,3850,active,978-76-2849,1968-12-10,flint7228802@test.example,0
1873,2025-08-22,NA,D,1250,active,913-48-2846,1973-04-12,nova3414895@post.example,0
1874,2025-05-30,NA,A,4850,active,957-16-6372,1959-05-31,lumen6718837@inbox.example,0
1875,2025-07-14,NA,C,2150,active,935-50-6409,1972-09-17,drift6253819@inbox.example,0
1876,2025-08-10,EU,A,3950,active,935-92-3174,1953-12-23,drift3009173@test.example,0
1877,2025-03-17,APAC,A,4950,active,924-83-6181,1973-06-28,quill7283318@mail.example,0
1878,2026-02-05,APAC,D,1600,active,942-74-1045,2005-09-08,pulse3709252@test.example,0
1879,2026-05-10,NA,C,2050,active,927-38-9242,1982-05-12,quill1182689@post.example,0
1880,2025-03-02,APAC,A,3600,active,910-90-3572,1990-10-11,peak397906@mail.example,0
1881,2025-01-15,NA,D,850,defaulted,933-47-5418,1994-09-05,atlas6048143@mail.example,0
1882,2025-05-27,APAC,E,500,defaulted,928-44-1686,2000-12-19,ember7769905@test.example,0
1883,2025-08-31,NA,A,4800,active,908-89-9934,1975-05-22,flint1450575@test.example,0
1884,2025-07-26,LATAM,B,2100,active,961-83-8880,1956-03-27,atlas4277257@mail.example,0
1885,2025-03-23,EU,B,2650,active,986-95-0034,1967-05-20,ember539184@mail.example,0
1886,2025-02-25,LATAM,B,3750,active,950-03-8208,2006-10-14,wren6255471@mail.example,0
1887,2025-12-15,NA,B,2900,active,919-28-9498,1987-10-04,flint6514162@test.example,0
1888,2025-04-28,NA,B,3050,active,972-75-7320,1987-09-17,flint5351052@mail.example,0
1889,2025-12-18,EU,A,4550,active,935-04-5407,1967-03-05,cedar4060928@post.example,0
1890,2025-02-15,APAC,D,1000,defaulted,924-42-1727,1958-12-02,urban5814657@post.example,0
1891,2025-06-03,NA,C,1750,defaulted,997-17-2043,1988-04-06,drift797439@test.example,0
1892,2026-01-18,NA,A,5550,active,997-43-6158,1983-11-17,atlas4938649@inbox.example,0
1893,2025-09-01,NA,B,2400,active,937-75-2470,1955-11-26,vault6782876@mail.example,0
1894,2025-07-13,NA,C,1950,active,928-38-1204,1974-11-13,drift816681@mail.example,0
1895,2025-05-26,APAC,C,2600,active,909-23-2243,1981-04-12,cedar5723990@mail.example,0
1896,2026-02-02,APAC,D,1250,active,939-19-7114,2002-03-05,flint3979236@mail.example,0
1897,2025-10-22,NA,C,1750,active,903-57-6647,2008-05-26,lumen9499805@test.example,0
1898,2025-01-22,NA,C,2000,active,962-21-3926,1953-12-22,drift7831926@post.example,0
1899,2025-06-27,NA,A,4700,active,965-57-7569,1986-09-28,ember5729059@post.example,0
1900,2026-01-15,NA,D,1200,active,904-88-2311,1986-07-14,coral663410@inbox.example,0
1901,2025-02-02,EU,C,1450,active,913-90-2649,2003-03-09,coral1140027@post.example,0
1902,2025-01-03,NA,D,1200,active,907-21-9253,1989-07-10,wren4732103@test.example,0
1903,2025-04-06,NA,C,1650,active,977-57-3727,1966-10-01,flint4344142@mail.example,0
1904,2025-09-28,APAC,D,1400,active,986-60-4947,1960-09-05,lumen5349286@mail.example,0
1905,2025-04-17,NA,E,700,active,999-23-0935,1974-09-06,ember942854@mail.example,0
1906,2025-06-06,NA,D,1400,defaulted,949-24-8828,1954-06-27,flint8273811@test.example,0
1907,2026-04-08,NA,A,3400,active,968-42-4104,1971-10-13,wren441396@test.example,0
1908,2025-07-31,NA,B,3000,active,937-35-2496,1963-11-28,ember6496641@post.example,0
1909,2025-01-23,NA,B,3500,active,929-54-8776,2002-06-17,flint2612673@mail.example,0
1910,2025-12-31,NA,A,3500,active,981-81-4857,1964-07-01,atlas5736057@mail.example,0
1911,2025-12-18,EU,E,550,active,905-09-0387,2007-08-24,quill5255293@post.example,0
1912,2026-01-26,NA,E,850,active,977-81-7588,2007-05-07,drift3579855@test.example,0
1913,2026-03-30,NA,B,3600,active,901-44-2987,1970-07-09,ember8499407@post.example,0
1914,2025-07-09,NA,B,3700,active,993-12-2087,1955-12-10,vault8471751@test.example,0
1915,2025-03-16,NA,B,3500,active,991-02-0541,2002-03-27,lumen5346958@inbox.example,0
1916,2025-07-29,EU,C,1550,active,956-18-6253,1984-12-31,cedar4119496@inbox.example,0
1917,2026-02-06,NA,C,1500,defaulted,916-84-6117,1969-11-26,peak4161950@inbox.example,0
1918,2026-02-23,NA,D,1150,active,986-13-4912,1986-01-18,vault6316638@mail.example,0
1919,2025-12-29,EU,C,1950,active,961-33-5164,1985-06-30,vault2591685@mail.example,0
1920,2025-11-27,NA,B,2800,active,947-08-1826,1991-12-08,coral239545@post.example,0
1921,2026-05-19,NA,C,2050,active,984-77-0842,1967-05-24,ember1820971@test.example,0
1922,2025-05-08,APAC,D,850,defaulted,976-52-3295,1976-03-30,wren6039300@inbox.example,0
1923,2026-03-15,EU,B,2950,active,923-65-4847,1982-10-30,cedar4483959@mail.example,0
1924,2025-12-13,APAC,C,2100,defaulted,921-20-0879,1952-12-18,flint910528@post.example,0
1925,2025-05-10,APAC,A,4000,active,984-13-7356,1973-05-15,peak8287428@mail.example,0
1926,2025-02-11,EU,C,2500,active,937-39-7728,1990-11-29,urban2811802@inbox.example,0
1927,2025-01-07,NA,B,2600,active,969-54-4876,2005-08-05,cedar2073766@mail.example,0
1928,2025-07-23,NA,A,4800,active,933-24-0730,1957-08-04,ember3076403@mail.example,0
1929,2025-09-20,LATAM,B,3850,active,930-77-3535,2002-02-10,atlas3512742@test.example,0
1930,2025-02-21,NA,A,4350,active,925-21-8327,1953-11-11,flint7654232@post.example,0
1931,2025-09-17,NA,C,1800,active,916-65-3368,1954-07-01,wren5339656@inbox.example,0
1932,2025-02-14,EU,A,2850,active,967-36-3676,2001-02-06,lumen827771@inbox.example,0
1933,2026-01-28,NA,A,2800,active,933-43-3180,1985-12-20,quill831296@inbox.example,0
1934,2025-05-25,NA,E,900,active,913-43-3546,1959-10-17,lumen9016520@mail.example,0
1935,2025-07-28,NA,B,2400,active,994-56-1506,1978-10-06,pulse488194@test.example,0
1936,2025-06-08,APAC,B,3650,active,930-74-4278,1963-12-10,ember7979383@mail.example,0
1937,2025-12-13,APAC,A,5300,active,947-38-3171,1964-07-02,coral2082353@test.example,0
1938,2025-05-09,EU,B,2250,active,964-72-1934,1971-04-05,drift6493756@inbox.example,0
1939,2025-09-19,APAC,C,2200,active,917-57-7212,1961-08-13,coral3852142@test.example,0
1940,2025-02-26,EU,A,3550,active,978-90-3202,2002-04-07,urban9740432@mail.example,0
1941,2025-12-11,EU,D,1100,active,998-65-0032,1992-05-11,pulse7905886@post.example,0
1942,2025-01-22,EU,D,1500,active,928-70-9052,1956-09-20,urban5178781@mail.example,0
1943,2025-07-01,EU,E,500,defaulted,929-29-9211,1952-10-14,pulse1810664@test.example,0
1944,2025-08-17,LATAM,C,2250,active,932-05-2256,1986-04-16,ember2128447@post.example,0
1945,2026-02-03,NA,C,1700,active,963-76-3225,1953-07-06,drift8431145@mail.example,0
1946,2026-03-11,EU,C,2000,active,986-69-6272,1956-06-15,pulse1509354@test.example,0
1947,2025-10-30,EU,D,1300,active,907-16-5061,1958-03-12,cedar2161575@inbox.example,0
1948,2026-01-27,APAC,A,4400,active,944-51-0434,1996-03-15,wren237670@mail.example,0
1949,2025-11-09,EU,B,2850,active,950-65-8433,1964-11-17,quill1336945@inbox.example,0
1950,2025-12-25,LATAM,A,3850,active,949-54-2975,1982-07-30,urban9001047@post.example,0
1951,2026-02-13,EU,E,550,active,974-01-0079,1956-09-22,lumen721478@test.example,0
1952,2025-07-23,NA,A,4650,active,939-86-0574,1996-09-21,coral9446019@mail.example,0
1953,2025-11-19,EU,B,3550,active,971-27-9223,1982-03-19,coral2730804@test.example,0
1954,2026-03-15,APAC,C,2450,active,912-89-6653,1998-02-02,cedar9266202@mail.example,0
1955,2025-09-02,APAC,C,1750,active,928-25-7145,1977-10-15,flint6185873@test.example,0
1956,2025-05-10,EU,C,2650,active,911-08-3889,1984-07-01,coral4813549@test.example,0
1957,2025-06-30,EU,C,1550,active,968-23-9506,1993-06-14,coral2314517@post.example,0
1958,2026-04-06,NA,B,3200,active,966-20-9631,1970-10-26,quill2838491@mail.example,0
1959,2025-05-13,LATAM,E,700,defaulted,991-92-7784,1957-12-26,lumen3228437@inbox.example,0
1960,2025-06-15,NA,A,3100,active,944-56-8472,1953-07-02,cedar6152194@inbox.example,0
1961,2025-07-18,NA,B,2700,active,960-07-8934,1986-05-29,lumen4450288@post.example,0
1962,2026-03-30,APAC,B,3100,active,957-99-8418,2004-09-17,quill7006510@inbox.example,0
1963,2025-08-08,NA,B,2900,active,974-61-2520,1985-01-11,ember994907@test.example,0
1964,2026-05-29,NA,C,2050,active,953-82-9661,1955-10-30,quill4195341@test.example,0
1965,2025-12-10,EU,B,2850,active,953-76-5946,2002-10-19,lumen2249788@test.example,0
1966,2025-09-18,NA,B,3000,active,992-66-9391,1981-05-22,peak4923585@post.example,0
1967,2025-08-11,EU,A,4000,active,951-65-3247,1961-07-29,ember4817154@inbox.example,0
1968,2026-03-25,EU,D,1050,active,905-07-2820,1958-10-02,ember4432933@mail.example,0
1969,2025-01-13,NA,B,4050,active,934-99-5902,1996-06-10,wren6497845@mail.example,0
1970,2026-02-04,NA,E,550,active,986-71-2156,1969-02-15,coral7530457@test.example,0
1971,2025-09-16,NA,A,5400,active,968-57-9648,1971-05-03,cedar7458227@test.example,0
1972,2025-11-20,EU,D,1250,defaulted,990-94-4042,1963-01-28,atlas5029688@mail.example,0
1973,2026-03-31,NA,A,4250,active,999-39-1526,1998-07-04,vault4590243@test.example,0
1974,2025-04-24,EU,C,2300,active,967-66-3203,2007-09-18,coral1538980@inbox.example,0
1975,2026-03-21,NA,A,4000,active,941-55-5939,1998-11-21,atlas1927399@post.example,0
1976,2025-08-14,EU,A,5300,active,942-76-9432,1998-03-19,nova8244232@inbox.example,0
1977,2025-12-05,APAC,A,5550,active,982-11-7763,2006-02-04,lumen5326817@post.example,0
1978,2026-02-01,EU,D,1350,active,988-13-3475,1959-11-22,ember3316815@inbox.example,0
1979,2025-05-18,NA,B,3400,active,914-80-5157,2006-10-22,peak6016760@test.example,0
1980,2025-07-16,APAC,E,500,defaulted,991-53-1859,1968-02-01,atlas3638787@mail.example,0
1981,2025-12-09,NA,D,850,active,904-98-4891,1976-07-09,quill9460028@inbox.example,0
1982,2025-09-02,EU,A,4950,active,923-89-7516,1954-10-28,vault5024877@test.example,0
1983,2026-04-02,NA,D,1450,active,919-60-1090,1953-01-02,peak5994322@mail.example,0
1984,2025-01-10,APAC,B,3350,active,942-19-4348,1971-07-10,lumen1716528@post.example,0
1985,2026-04-12,EU,D,1550,active,955-26-7356,1989-11-22,quill5344535@test.example,0
1986,2025-01-21,EU,B,3600,active,969-06-6304,1989-08-10,cedar8805080@mail.example,0
1987,2025-01-21,NA,B,2350,defaulted,983-85-1131,1990-05-17,coral284305@inbox.example,0
1988,2025-06-28,NA,A,4650,active,957-96-6017,1970-06-22,wren2650202@mail.example,0
1989,2025-05-24,NA,B,2250,active,919-43-1073,1959-02-07,wren5349421@mail.example,0
1990,2025-07-06,NA,B,2850,active,946-38-3720,1990-10-01,ember3035194@inbox.example,0
1991,2025-02-19,NA,B,3250,active,960-23-7791,1968-12-31,vault3869335@post.example,0
1992,2026-05-24,NA,C,1450,active,984-60-1125,1991-03-31,wren7135313@inbox.example,0
1993,2025-10-11,NA,A,3850,active,964-49-5693,1961-08-28,drift4067705@test.example,0
1994,2025-03-06,APAC,A,3400,active,978-99-3379,1962-06-12,cedar3212188@post.example,0
1995,2025-06-05,LATAM,A,3200,active,979-98-7352,1988-03-26,urban6156397@mail.example,0
1996,2025-06-19,NA,C,2700,active,984-12-8767,1984-02-12,wren4596770@test.example,0
1997,2025-06-09,NA,A,4200,active,953-79-4973,1988-05-10,drift6791324@mail.example,0
1998,2025-09-15,NA,C,1650,active,966-71-6637,2004-08-07,lumen5148667@post.example,0
1999,2025-08-28,NA,C,1500,active,964-67-0893,1999-08-08,nova7170724@test.example,0
2000,2026-02-08,NA,A,5550,active,938-79-1352,1975-02-16,urban5565009@inbox.example,0
2001,2025-08-31,EU,C,1450,active,927-33-5333,1978-02-26,vault9510891@inbox.example,0
2002,2025-05-27,NA,A,5300,active,951-26-5227,2005-08-23,wren6294133@mail.example,0
2003,2025-01-12,NA,B,2100,active,964-90-1890,1960-05-18,wren4678479@inbox.example,0
2004,2026-01-09,NA,C,1400,active,961-36-4142,1983-05-12,urban2305861@mail.example,0
2005,2026-05-20,APAC,B,3050,active,912-53-2493,1984-04-29,urban8947866@inbox.example,0
2006,2025-06-09,APAC,B,2250,active,972-66-8864,1989-05-15,vault9538141@inbox.example,0
2007,2025-09-12,NA,C,1700,active,978-05-7750,2008-03-14,lumen626871@test.example,0
2008,2025-01-28,NA,B,3450,active,950-14-7696,1987-06-06,cedar3938749@post.example,0
2009,2025-04-24,EU,C,1950,defaulted,919-82-8508,1954-08-28,ember1716783@inbox.example,0
2010,2026-03-08,NA,A,4850,active,963-19-2216,1959-11-07,cedar3312296@inbox.example,0
2011,2025-09-21,APAC,A,5250,active,996-38-3645,2002-08-23,cedar8788208@mail.example,0
2012,2025-09-01,EU,C,1750,active,960-11-4322,1958-12-14,drift3077442@mail.example,0
2013,2025-06-29,EU,D,1400,active,970-47-2882,1959-05-11,peak8601253@inbox.example,0
2014,2025-06-14,NA,A,4250,active,907-54-1582,1972-07-10,vault892539@test.example,0
2015,2025-02-16,NA,B,3850,active,987-05-6780,1977-01-01,coral7201536@test.example,0
2016,2026-05-28,NA,A,4250,active,943-20-4291,1993-10-31,urban9685769@test.example,0
2017,2025-05-01,NA,B,4050,active,995-00-6837,1963-01-09,peak6623903@inbox.example,0
2018,2025-08-07,NA,D,1400,active,932-35-6310,1967-01-20,ember4817154@inbox.example,0
2019,2026-04-14,NA,D,1050,active,907-59-3995,1982-08-01,vault4200715@test.example,0
2020,2025-07-19,EU,B,3050,active,969-50-3863,1963-05-23,wren1221231@inbox.example,0
2021,2025-02-18,NA,E,950,defaulted,922-68-5761,1993-01-02,flint4553784@inbox.example,0
2022,2026-01-01,EU,A,3800,active,938-29-0072,2002-09-21,nova1738512@inbox.example,0
2023,2025-04-23,APAC,A,4100,active,982-78-9943,1981-06-06,urban7252750@post.example,0
2024,2025-09-12,APAC,C,2600,active,950-91-3103,1987-06-09,pulse4904359@post.example,0
2025,2025-06-21,EU,B,2800,defaulted,935-13-4794,1987-10-07,quill1488165@post.example,0
2026,2026-01-17,APAC,C,1750,defaulted,945-60-9828,2006-04-04,drift6224992@test.example,0
2027,2025-05-05,APAC,C,2150,defaulted,998-32-9107,1998-08-30,atlas4064628@mail.example,0
